,Times,X_mRNA_TetR,X_protein_TetR,X_mRNA_cI,X_protein_cI,X_mRNA_LacI,X_protein_LacI,Y_mRNA_TetR,Y_protein_TetR,Y_mRNA_cI,Y_protein_cI,Y_mRNA_LacI,Y_protein_LacI
191,2.11,-0.6793925067504204,-0.6359933870962328,-0.6926031418646,-0.8591683732228127,2.079020301969092,1.7364801379066386,-0.6787260548364539,-0.6904048640772735,-0.6960989921527634,-0.8371411637571043,1.9537601381099245,1.750807990987448
192,2.12,-0.6793925067504204,-0.6359933870962328,-0.6926031418646,-0.8591683732228127,2.141674115668057,1.7385814696603372,-0.6787260548364539,-0.6904048640772735,-0.6960989921527634,-0.8371411637571043,1.9537601381099245,1.723275172614889
193,2.13,-0.6793925067504204,-0.6632939499600722,-0.6926031418646,-0.8591683732228127,2.141674115668057,1.7781878984777195,-0.6787260548364539,-0.6904048640772735,-0.6960989921527634,-0.8371411637571043,1.9537601381099245,1.7524975841566215
194,2.14,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,2.141674115668057,1.6769127430049624,-0.6824102130340512,-0.6904048640772735,-0.6960989921527634,-0.8371411637571043,1.9537601381099245,1.772083231723096
195,2.15,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,2.141674115668057,1.7085238967251068,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.8371411637571043,1.8911316299799816,1.753262988392735
196,2.16,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,2.197858962806064,1.7457872984414207,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.8371411637571043,1.8911316299799816,1.7463400817154238
197,2.17,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,2.141674115668057,1.7688481061272292,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.8371411637571043,1.8911316299799816,1.672249726250561
198,2.18,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,2.141674115668057,1.7923949126504877,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.8371411637571043,1.8911316299799816,1.6887551739457818
199,2.19,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,2.079020301969092,1.7973016907043236,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.8371411637571043,1.9369750350740453,1.7457891190806154
200,2.2,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8487683907644802,2.079020301969092,1.7194930482736517,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.8115923057638244,1.9537601381099245,1.749408109934644
201,2.21,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8591683732228127,2.079020301969092,1.6876041724114372,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.8115923057638244,1.9537601381099245,1.7393146690144918
202,2.22,-0.6793925067504204,-0.6905945128239117,-0.7518267402061233,-0.8591683732228127,2.016366488270126,1.6457675130862235,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.8115923057638244,1.9537601381099245,1.7783056480363872
203,2.23,-0.6793925067504204,-0.6905945128239117,-0.7518267402061233,-0.8591683732228127,2.016366488270126,1.679629735336588,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.8115923057638244,1.8911316299799816,1.8301801283923331
204,2.24,-0.6793925067504204,-0.6905945128239117,-0.7518267402061233,-0.8591683732228127,2.016366488270126,1.7412868521542535,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.8115923057638244,1.8911316299799816,1.7609777910965683
205,2.25,-0.6793925067504204,-0.6905945128239117,-0.7518267402061233,-0.8591683732228127,2.079020301969092,1.8762956851529744,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.8115923057638244,1.828503121850039,1.7699429274213867
206,2.2600000000000002,-0.6793925067504204,-0.6905945128239117,-0.7518267402061233,-0.8591683732228127,2.079020301969092,1.8608947180967665,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.8115923057638244,1.765874613720096,1.7660429745753128
207,2.27,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8591683732228127,2.079020301969092,1.829041870589231,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.8115923057638244,1.765874613720096,1.7854784263309424
208,2.2800000000000002,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8591683732228127,2.079020301969092,1.8650463663174648,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.7860434477705444,1.8076593937733185,1.7194950064381351
209,2.29,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,2.079020301969092,1.8351893902979024,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.7860434477705444,1.765874613720096,1.7788265484351713
210,2.3000000000000003,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,1.9637142898692062,1.7983757987769589,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.7860434477705444,1.765874613720096,1.873233151375248
211,2.31,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,1.9537126745711606,1.7508061965983046,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.7860434477705444,1.765874613720096,1.7741425669037554
212,2.32,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,1.9537126745711606,1.7232732342216923,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.7860434477705444,1.7510908879378673,1.8246714570080564
213,2.33,-0.6793925067504204,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,1.9537126745711606,1.7524957986045053,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.7860434477705444,1.7032461055901533,1.765001688602764
214,2.34,-0.6830773270790331,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,1.9537126745711606,1.7720815486091899,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.7349457317839844,1.7032461055901533,1.7693089060524771
215,2.35,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,1.8910588608721952,1.753261206843889,-0.7446383277022726,-0.6904048640772735,-0.6960989921527634,-0.7349457317839844,1.6406175974602104,1.8025456909219195
216,2.36,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,1.8910588608721952,1.746338263957912,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.7349457317839844,1.6406175974602104,1.7746353900188072
217,2.37,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,1.8910588608721952,1.6722475209805412,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.7349457317839844,1.6406175974602104,1.7955547334290003
218,2.38,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,1.8910588608721952,1.6887530550036975,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.7349457317839844,1.6406175974602104,1.796006073080262
219,2.39,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.8335997346640801,1.9369207893749507,1.7457872984414207,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.7349457317839844,1.6406175974602104,1.7769573628861062
220,2.4,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.8080310961053475,1.9537126745711606,1.7494063082237457,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.7093968737907044,1.6406175974602104,1.7621459480833646
221,2.41,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.8080310961053475,1.9537126745711606,1.7393128145121801,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.7093968737907044,1.6406175974602104,1.817767440181804
222,2.42,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.8080310961053475,1.9537126745711606,1.778303997467394,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.7093968737907044,1.5779890893302677,1.760918323471628
223,2.43,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.8080310961053475,1.8910588608721952,1.8301787491408392,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.7093968737907044,1.5153605812003248,1.7741977194312837
224,2.44,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.8080310961053475,1.8910588608721952,1.7609760498982177,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.7093968737907044,1.5153605812003248,1.846324047716973
225,2.45,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.8080310961053475,1.82840504717323,1.7699412331131128,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.7093968737907044,1.5153605812003248,1.7869039467798882
226,2.46,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.8080310961053475,1.7657512334742647,1.7660412598692354,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7093968737907044,1.5153605812003248,1.7786396984554216
227,2.47,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.8080310961053475,1.7657512334742647,1.785476813277511,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7093968737907044,1.5153605812003248,1.8130445359480543
228,2.48,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.7824624575466149,1.807552897015012,1.7194930482736517,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7093968737907044,1.5153605812003248,1.7546876981787547
229,2.49,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.7824624575466149,1.7657512334742647,1.7788249005906274,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7093968737907044,1.5153605812003248,1.7262637189129026
230,2.5,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.7824624575466149,1.7657512334742647,1.8732319973026563,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7093968737907044,1.452732073070382,1.7616030662485187
231,2.5100000000000002,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.7824624575466149,1.7657512334742647,1.7741408945607269,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7093968737907044,1.452732073070382,1.8167235460150657
232,2.52,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.7824624575466149,1.7509615342048115,1.824670048944728,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7093968737907044,1.3901035649404392,1.8329700432094884
233,2.5300000000000002,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.7824624575466149,1.7030974197752993,1.764999968450481,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7093968737907044,1.3901035649404392,1.7842008914051841
234,2.54,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.7313251804291497,1.7030974197752993,1.769307208428101,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7093968737907044,1.3901035649404392,1.6636834684434125
235,2.5500000000000003,-0.7453166256222503,-0.6905945128239117,-0.6926031418646,-0.7313251804291497,1.6404436060763339,1.802544167134877,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7093968737907044,1.3901035649404392,1.5919219007112477
236,2.56,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.7313251804291497,1.6404436060763339,1.7746337202533764,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7093968737907044,1.3901035649404392,1.6483070815037149
237,2.57,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.7313251804291497,1.6404436060763339,1.795553173077368,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7349457317839844,1.3901035649404392,1.6112508426481804
238,2.58,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.7313251804291497,1.6404436060763339,1.7960045150892576,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7349457317839844,1.3274750568104965,1.5883796041638258
239,2.59,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.7313251804291497,1.6404436060763339,1.7769557052652187,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7349457317839844,1.3274750568104965,1.5436776145520643
240,2.6,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.7057565418704171,1.6404436060763339,1.7621442129947895,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7349457317839844,1.2648465486805538,1.531935959509244
241,2.61,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.7057565418704171,1.6404436060763339,1.8177659960086088,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7349457317839844,1.2022180405506109,1.5837014812695644
242,2.62,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.7057565418704171,1.5777897923773685,1.7609165819622457,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7349457317839844,1.2022180405506109,1.5577395501801214
243,2.63,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.7057565418704171,1.515135978678403,1.7741960473767178,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7349457317839844,1.1395895324206682,1.6101160038789395
244,2.64,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.7057565418704171,1.515135978678403,1.846322752902524,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.7349457317839844,1.1395895324206682,1.6539897709610167
245,2.65,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.7057565418704171,1.515135978678403,1.7869023411823124,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.6838480157974244,1.0769610242907253,1.5994199548354926
246,2.66,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7057565418704171,1.515135978678403,1.778638049633602,-0.7446383277022726,-0.7177031494467905,-0.7552559076735654,-0.6838480157974244,1.0769610242907253,1.6620788937073048
247,2.67,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7057565418704171,1.515135978678403,1.8130430670727982,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6838480157974244,1.0143325161607826,1.6278071504631721
248,2.68,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7057565418704171,1.515135978678403,1.7546859240815247,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,1.0143325161607826,1.5811388535244926
249,2.69,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7057565418704171,1.515135978678403,1.7262617961506077,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6838480157974244,0.9517040080308397,1.6335298112024836
250,2.7,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7057565418704171,1.4524821649794377,1.7616013283205254,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6838480157974244,0.8913192981719821,1.6143185558682136
251,2.71,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7057565418704171,1.4524821649794377,1.8167220963820228,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6838480157974244,0.8264469917709542,1.5903862782587415
252,2.72,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7057565418704171,1.3898283512804723,1.8329686785500003,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,0.8264469917709542,1.6023858737739705
253,2.73,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7057565418704171,1.3898283512804723,1.784199271669901,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,0.8264469917709542,1.5535183300301079
254,2.74,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7057565418704171,1.3898283512804723,1.6636812183695582,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,0.7011899755110685,1.535186085247013
255,2.75,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7057565418704171,1.3898283512804723,1.5919192753050724,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,0.7011899755110685,1.5118575162420667
256,2.7600000000000002,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7057565418704171,1.3898283512804723,1.6483047510072166,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,0.7011899755110685,1.4641262182609165
257,2.77,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7313251804291497,1.3898283512804723,1.6112483183375756,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,0.7011899755110685,1.4179120496166695
258,2.7800000000000002,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7313251804291497,1.327174537581507,1.5883769602304858,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,0.6385614673811257,1.467427485518612
259,2.79,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7313251804291497,1.327174537581507,1.5436747368152828,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,0.5759329592511829,1.4762282940859301
260,2.8000000000000003,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7313251804291497,1.2645207238825416,1.531933020360445,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,0.5759329592511829,1.4505584858678824
261,2.81,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7313251804291497,1.2018669101835762,1.5836988128683822,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,0.5759329592511829,1.4008795908661298
262,2.82,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7313251804291497,1.2018669101835762,1.5577367459910494,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,0.5759329592511829,1.3785175455016254
263,2.83,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7313251804291497,1.1392130964846108,1.6101134736328224,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6838480157974244,0.5201684541679458,1.3513774294434102
264,2.84,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.7313251804291497,1.1392130964846108,1.6539874701865145,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6838480157974244,0.5133044511212401,1.4017742833227407
265,2.85,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.6801879033116845,1.0765592827856454,1.599417368646159,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6838480157974244,0.4641726391267966,1.3776715420858907
266,2.86,-0.7453166256222503,-0.7178950756877512,-0.7518267402061233,-0.6801879033116845,1.0765592827856454,1.6620766352410925,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,0.3880474348613545,1.378437099173743
267,2.87,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6801879033116845,1.01390546908668,1.6278047127465152,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6838480157974244,0.3880474348613545,1.3829842822600482
268,2.88,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,1.01390546908668,1.581136171720077,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6838480157974244,0.3880474348613545,1.3834970102639783
269,2.89,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6801879033116845,0.9512516553877146,1.633527403416883,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6838480157974244,0.3880474348613545,1.3646835918874367
270,2.9,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6801879033116845,0.8908425465851671,1.614316047602575,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6838480157974244,0.3880474348613545,1.3795292400956296
271,2.91,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6801879033116845,0.825944027989784,1.590383644820847,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.7093968737907044,0.3254189267314117,1.4005493123597068
272,2.92,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,0.825944027989784,1.6023833030971917,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.7093968737907044,0.27664967701333965,1.3513774294434102
273,2.93,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,0.825944027989784,1.5535155037629176,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.7093968737907044,0.20016191047152615,1.2882962239162319
274,2.94,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,0.7006364005918532,1.5351831630972466,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6838480157974244,0.20016191047152615,1.2630653397240281
275,2.95,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,0.7006364005918532,1.5118544720776035,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6838480157974244,0.20016191047152615,1.2488931938395078
276,2.96,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,0.7006364005918532,1.4641229244489131,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6838480157974244,0.20016191047152615,1.2396438696813725
277,2.97,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,0.7006364005918532,1.417908514092121,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6703912755702338,0.20016191047152615,1.167318640946048
278,2.98,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,0.6379825868928878,1.4674242089731253,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,0.20016191047152615,1.0989435357116975
279,2.99,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,0.5753287731939224,1.4762250635710419,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6582991578041444,0.20016191047152615,1.0652643077838375
280,3.0,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,0.5753287731939224,1.4505551210929857,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6327502998108644,0.20016191047152615,1.0393120204053177
281,3.0100000000000002,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,0.5753287731939224,1.400875966257236,-0.7446383277022726,-0.7177031494467905,-0.6960989921527634,-0.6072014418175844,0.20016191047152615,1.0309897734937659
282,3.02,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,0.5753287731939224,1.3785138039332134,-0.7446383277022726,-0.7177031494467905,-0.6369420766319612,-0.6072014418175844,0.20016191047152615,1.0177494712587951
283,3.0300000000000002,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6801879033116845,0.5195417359991192,1.351373545924884,-0.7446383277022726,-0.7177031494467905,-0.6369420766319612,-0.5996560639570612,0.20016191047152615,1.009553965091166
284,3.04,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6801879033116845,0.512674959494957,1.4017706633933293,-0.7446383277022726,-0.7177031494467905,-0.6103569612484822,-0.5816525838243044,0.20016191047152615,1.009553965091166
285,3.0500000000000003,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6801879033116845,0.46352329538369397,1.377667796092653,-0.7446383277022726,-0.7450014348163073,-0.5777851611111592,-0.5816525838243044,0.13753340234158334,0.9743544972927505
286,3.06,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,0.3873673320970263,1.3784333571845748,-0.7446383277022726,-0.7450014348163073,-0.5777851611111592,-0.5816525838243044,0.11561487282699348,0.9569657398062054
287,3.0700000000000003,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6801879033116845,0.3873673320970263,1.3829805640538722,-0.7446383277022726,-0.7450014348163073,-0.5777851611111592,-0.6072014418175844,0.01227638608169775,0.9277243681682429
288,3.08,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6801879033116845,0.3873673320970263,1.3834932947395078,-0.7446383277022726,-0.7450014348163073,-0.5777851611111592,-0.6072014418175844,-0.0241119413822533,0.9043775145212447
289,3.09,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6801879033116845,0.3873673320970263,1.3646797779637225,-0.7446383277022726,-0.7450014348163073,-0.5777851611111592,-0.6072014418175844,-0.050352122048245046,0.907930585507305
290,3.1,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6801879033116845,0.3873673320970263,1.3795255038186527,-0.7446383277022726,-0.7450014348163073,-0.5777851611111592,-0.6443822625632785,-0.050352122048245046,0.9569657398062054
291,3.11,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.7057565418704171,0.3247135183980609,1.4005456860233676,-0.7446383277022726,-0.7450014348163073,-0.518628245590357,-0.6327502998108644,-0.11298063017818784,0.918661119842388
292,3.12,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.7057565418704171,0.27592456305946916,1.351373545924884,-0.7446383277022726,-0.7450014348163073,-0.45947133006955493,-0.6360109116704054,-0.11298063017818784,0.9043775145212447
293,3.13,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.7057565418704171,0.19940589100013015,1.288292010466016,-0.7446383277022726,-0.7450014348163073,-0.45947133006955493,-0.650998365382433,-0.11298063017818784,0.9043775145212447
294,3.14,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6801879033116845,0.19940589100013015,1.2630609943094946,-0.7446383277022726,-0.7450014348163073,-0.500091167087872,-0.6327502998108644,-0.11298063017818784,0.8780834018787643
295,3.15,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6801879033116845,0.19940589100013015,1.2488887743008354,-0.7446383277022726,-0.7450014348163073,-0.518628245590357,-0.6327502998108644,-0.11298063017818784,0.7872474468132498
296,3.16,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6801879033116845,0.19940589100013015,1.2396394017662444,-0.7446383277022726,-0.7450014348163073,-0.518628245590357,-0.6327502998108644,-0.11298063017818784,0.6679994409303778
297,3.17,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6667207445393318,0.19940589100013015,1.1673137947505001,-0.7446383277022726,-0.7450014348163073,-0.518628245590357,-0.6327502998108644,-0.11298063017818784,0.688002384911914
298,3.18,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,0.19940589100013015,1.0989383318959394,-0.7446383277022726,-0.7450014348163073,-0.5100480530162457,-0.6327502998108644,-0.17560913830813063,0.7203187260238824
299,3.19,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.654619264752952,0.19940589100013015,1.0652589278166493,-0.7446383277022726,-0.7450014348163073,-0.45947133006955493,-0.6327502998108644,-0.17560913830813063,0.7423867096819736
300,3.2,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6290506261942194,0.19940589100013015,1.0393065047006786,-0.7446383277022726,-0.7450014348163073,-0.45947133006955493,-0.605629026677057,-0.17560913830813063,0.6940246133814021
301,3.21,-0.7453166256222503,-0.7178950756877512,-0.6926031418646,-0.6034819876354868,0.19940589100013015,1.0309842142615349,-0.7446383277022726,-0.7450014348163073,-0.45947133006955493,-0.5413978132106447,-0.17560913830813063,0.6677305007389217
302,3.22,-0.7453166256222503,-0.7178950756877512,-0.6333795435230767,-0.6034819876354868,0.19940589100013015,1.0177438427762184,-0.7446383277022726,-0.7450014348163073,-0.45947133006955493,-0.5305548678377444,-0.19391004573989973,0.6414363880964413
303,3.23,-0.7453166256222503,-0.7178950756877512,-0.6333795435230767,-0.5959307679545317,0.19940589100013015,1.0095482937438855,-0.7446383277022726,-0.7450014348163073,-0.45947133006955493,-0.5305548678377444,-0.23823764643807344,0.644164506291808
304,3.24,-0.7453166256222503,-0.7178950756877512,-0.606764460882729,-0.5779133490767542,0.19940589100013015,1.0095482937438855,-0.7446383277022726,-0.7450014348163073,-0.43254701332088896,-0.5305548678377444,-0.30086615456801624,0.615142275453961
